id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,fecha_siniestro_dt,monto_siniestro_num,motivo_rechazo
3762,6941,08-17-25,12366.29,Cerrado,,12366.29,fecha_invalida
3764,20462,2025-03-23,-4945.74,Abierto,,-4945.74,"fecha_invalida, monto_no_positivo"
3765,21952,2025/03/04,"1.414,62",,,1414.62,"fecha_invalida, estado_nulo"
3766,3224,23/11/2025,443.38,Abierto,,443.38,fecha_invalida
3767,309,03-06-25,"12.541,50",Cerrado,,12541.5,fecha_invalida
3768,17558,2025/09/18,5174.52,Rechazado,,5174.52,fecha_invalida
3771,9909,2025-07-27,11715.97,Cerrado,,11715.97,fecha_invalida
3772,20463,12-07-25,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3773,12969,25/08/2025,"9,108.50",Abierto,,9108.5,fecha_invalida
3774,24066,16/06/2025,10409.24,Abierto,,10409.24,fecha_invalida
3775,3458,01-06-25,"11,935.89",Rechazado,,11935.89,fecha_invalida
3776,1125,11-13-25,"4,157.89",Rechazado,,4157.89,fecha_invalida
3777,5522,13-02-2025,"13,528.10",,2025-02-13,13528.1,estado_nulo
3778,8641,13-12-2025,9202.38,,2025-12-13,9202.38,estado_nulo
3779,15055,10-12-2025,nan,,2025-12-10,,"monto_nulo_o_no_numerico, estado_nulo"
3780,6515,13/06/2025,3794.39,Cerrado,,3794.39,fecha_invalida
3781,7226,2025/12/14,"2.410,68",Cerrado,,2410.68,fecha_invalida
3782,25672,2025/11/30,1493.78,,,1493.78,"fecha_invalida, estado_nulo"
3784,13494,01-01-2025,8987.15,,2025-01-01,8987.15,estado_nulo
3786,9695,14/10/2025,12948.48,Rechazado,,12948.48,fecha_invalida
3787,2682,2025/06/06,"13,275.06",,,13275.06,"fecha_invalida, estado_nulo"
3788,24221,2025/02/25,929.16,Abierto,,929.16,fecha_invalida
3789,16905,03-31-25,12263.70,Cerrado,,12263.7,fecha_invalida
3790,21552,2025/04/08,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3791,6087,2025-02-28,10750.62,Cerrado,,10750.62,fecha_invalida
3792,846,09-28-25,14172.53,Cerrado,,14172.53,fecha_invalida
3793,25540,02-15-26,"5.437,21",,,5437.21,"fecha_invalida, estado_nulo"
3794,14189,10-12-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3795,9136,2025/07/25,4239.10,Cerrado,,4239.1,fecha_invalida
3796,18333,09/04/2025,nan,,2025-09-04,,"monto_nulo_o_no_numerico, estado_nulo"
3798,12069,01-19-25,12431.34,Abierto,,12431.34,fecha_invalida
3800,8810,2025/04/19,944.53,,,944.53,"fecha_invalida, estado_nulo"
3802,25639,2025/05/02,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3804,154,20/01/2026,"9,814.42",Abierto,,9814.42,fecha_invalida
3805,20049,28/01/2026,"11,217.59",Abierto,,11217.59,fecha_invalida
3806,4251,2025-10-13,"3.441,46",Abierto,,3441.46,fecha_invalida
3808,12949,2025/03/19,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3810,4416,2025-01-03,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3811,7417,04-15-25,14454.82,,,14454.82,"fecha_invalida, estado_nulo"
3813,10354,2025/05/22,"11,870.82",,,11870.82,"fecha_invalida, estado_nulo"
3814,2824,2025-11-26,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3815,13673,2025-08-18,"5.360,94",Abierto,,5360.94,fecha_invalida
3816,6134,2025/04/14,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3817,22562,2025-04-07,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3820,17847,08-21-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3821,3088,2025-12-21,11389.62,,,11389.62,"fecha_invalida, estado_nulo"
3822,9809,2025/09/03,1296.83,Abierto,,1296.83,fecha_invalida
3823,14949,07-10-2025,"9,296.93",,2025-10-07,9296.93,estado_nulo
3824,1372,2025/11/09,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3826,24010,19-10-2025,"11.025,46",,2025-10-19,11025.46,estado_nulo
3827,16856,26/01/2025,"12,070.87",,,12070.87,"fecha_invalida, estado_nulo"
3828,5619,09-01-25,4098.72,,,4098.72,"fecha_invalida, estado_nulo"
3829,15791,2025-10-24,"1.641,72",Cerrado,,1641.72,fecha_invalida
3830,19865,2025/06/14,"10,174.25",Abierto,,10174.25,fecha_invalida
3831,7022,2025-01-05,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3832,10198,20/05/2025,"6,165.37",Cerrado,,6165.37,fecha_invalida
3833,8250,2025-12-15,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3834,23121,02-08-26,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3835,13569,2025/06/14,"6,742.75",Rechazado,,6742.75,fecha_invalida
3836,24076,2025-04-07,"3,903.98",Cerrado,,3903.98,fecha_invalida
3837,407,02-16-25,"3.111,98",Cerrado,,3111.98,fecha_invalida
3838,4111,2025/08/09,126.66,Abierto,,126.66,fecha_invalida
3840,10750,05-10-25,7363.33,Cerrado,,7363.33,fecha_invalida
3841,5880,2025-01-13,5342.52,Rechazado,,5342.52,fecha_invalida
3842,14173,13-12-2025,"317,55",,2025-12-13,317.55,estado_nulo
3843,6903,05-06-25,"4.758,95",Cerrado,,4758.95,fecha_invalida
3845,22741,2025-06-02,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3846,9358,2025-04-22,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3847,25696,2025-08-05,11775.70,,,11775.7,"fecha_invalida, estado_nulo"
3848,9077,23/04/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3849,211,27/08/2025,4195.02,Cerrado,,4195.02,fecha_invalida
3850,14462,06-16-25,684.43,Abierto,,684.43,fecha_invalida
3851,704,07/03/2025,nan,Abierto,2025-07-03,,monto_nulo_o_no_numerico
3852,11970,2025-09-10,14856.19,Rechazado,,14856.19,fecha_invalida
3853,25715,2025-11-02,434.42,,,434.42,"fecha_invalida, estado_nulo"
3854,10853,2025/12/01,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3855,1464,02-23-26,11957.28,,,11957.28,"fecha_invalida, estado_nulo"
3856,8596,2025-06-27,7364.07,,,7364.07,"fecha_invalida, estado_nulo"
3857,22438,2025-05-26,"5,174.85",,,5174.85,"fecha_invalida, estado_nulo"
3858,9869,2025-10-06,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3859,1784,2025-05-24,276.81,Cerrado,,276.81,fecha_invalida
3860,8504,03-28-25,509.10,Rechazado,,509.1,fecha_invalida
3861,128,2025-05-31,"2.111,09",Abierto,,2111.09,fecha_invalida
3863,7781,2025-03-03,"5,719.61",Cerrado,,5719.61,fecha_invalida
3864,14295,07-26-25,9471.80,Rechazado,,9471.8,fecha_invalida
3865,13863,2025/10/20,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3866,21369,2026/02/07,"2.720,08",,,2720.08,"fecha_invalida, estado_nulo"
3867,5821,2025-05-28,573.94,Abierto,,573.94,fecha_invalida
3868,4534,07-22-25,"12,556.21",Abierto,,12556.21,fecha_invalida
3869,15284,2025-03-04,8946.16,,,8946.16,"fecha_invalida, estado_nulo"
3870,25534,23/09/2025,4741.56,Abierto,,4741.56,fecha_invalida
3871,7219,11/03/2025,"976,46",,2025-11-03,976.46,estado_nulo
3874,16801,31/12/2025,10973.27,Cerrado,,10973.27,fecha_invalida
3875,11703,2025-08-27,1297.37,Abierto,,1297.37,fecha_invalida
3876,6786,04-16-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
3877,9694,2025/01/03,"9.354,96",Cerrado,,9354.96,fecha_invalida
3878,3280,11-19-25,"9,889.58",Cerrado,,9889.58,fecha_invalida
3879,18412,13/12/2025,"14.355,59",Abierto,,14355.59,fecha_invalida
3880,10369,01/02/2026,10242.80,,2026-01-02,10242.8,estado_nulo
3881,23103,10-11-25,"12,283.35",Abierto,,12283.35,fecha_invalida
3882,23969,04-06-2025,nan,Abierto,2025-06-04,,monto_nulo_o_no_numerico
3883,16688,01/01/2025,"11,781.32",,2025-01-01,11781.32,estado_nulo
3884,12347,2025-06-12,"4.574,55",Cerrado,,4574.55,fecha_invalida
3885,23807,04-02-2026,-,Abierto,2026-02-04,,monto_nulo_o_no_numerico
3886,16331,2025-05-25,"2.289,58",,,2289.58,"fecha_invalida, estado_nulo"
3888,4399,09-26-25,"4,317.92",Rechazado,,4317.92,fecha_invalida
3889,12528,2025/12/16,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3890,13316,27-10-2025,"2,845.96",,2025-10-27,2845.96,estado_nulo
3891,544,2025-06-13,2003.67,Rechazado,,2003.67,fecha_invalida
3892,17082,2025/12/22,"11,252.26",Abierto,,11252.26,fecha_invalida
3893,16341,04-02-2025,"10.181,57",,2025-02-04,10181.57,estado_nulo
3894,10035,08-06-25,"3.067,40",Abierto,,3067.4,fecha_invalida
3895,8951,2025-05-26,287.57,Abierto,,287.57,fecha_invalida
3896,5761,13/12/2025,"4.853,20",,,4853.2,"fecha_invalida, estado_nulo"
3897,13320,2025-03-02,4481.19,Cerrado,,4481.19,fecha_invalida
3900,23142,24/05/2025,6704.06,Abierto,,6704.06,fecha_invalida
3901,9546,05-04-25,5899.33,Cerrado,,5899.33,fecha_invalida
3902,9968,01-14-26,"14,685.51",Abierto,,14685.51,fecha_invalida
3903,25702,30-11-2025,"2.313,15",,2025-11-30,2313.15,estado_nulo
3904,2817,22/08/2025,"7.865,60",,,7865.6,"fecha_invalida, estado_nulo"
3905,17221,2025/02/14,12890.89,Cerrado,,12890.89,fecha_invalida
3906,11968,2025-01-26,5546.51,Cerrado,,5546.51,fecha_invalida
3907,9377,2025/08/27,3773.58,Abierto,,3773.58,fecha_invalida
3908,12100,2025/01/03,13886.85,Abierto,,13886.85,fecha_invalida
3909,19828,02-23-26,11702.01,Abierto,,11702.01,fecha_invalida
3910,20106,2025/09/30,836.51,Abierto,,836.51,fecha_invalida
3911,21924,18-02-2025,"3.307,94",,2025-02-18,3307.94,estado_nulo
3912,12887,07-23-25,629.65,Cerrado,,629.65,fecha_invalida
3913,5853,10-01-2025,nan,Abierto,2025-01-10,,monto_nulo_o_no_numerico
3915,11581,01-30-26,9321.24,Abierto,,9321.24,fecha_invalida
3919,5401,11/06/2025,4207.29,,2025-11-06,4207.29,estado_nulo
3920,17419,2025-01-24,12052.59,Rechazado,,12052.59,fecha_invalida
3921,14854,2026-01-15,"14.947,26",Abierto,,14947.26,fecha_invalida
3922,18498,05-05-25,10885.50,Abierto,,10885.5,fecha_invalida
3923,10488,04-30-25,4133.96,Cerrado,,4133.96,fecha_invalida
3924,22071,08-20-25,9743.42,Cerrado,,9743.42,fecha_invalida
3925,11738,2025-12-12,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3926,17850,01-14-25,-3859.65,,,-3859.65,"fecha_invalida, monto_no_positivo, estado_nulo"
3927,24467,30/12/2025,7557.97,Abierto,,7557.97,fecha_invalida
3928,6616,2025-06-30,4201.17,Cerrado,,4201.17,fecha_invalida
3929,7357,2025/05/15,"8,391.46",Abierto,,8391.46,fecha_invalida
3931,18066,10-02-2025,nan,Abierto,2025-02-10,,monto_nulo_o_no_numerico
3933,13864,2025-11-12,8152.49,Cerrado,,8152.49,fecha_invalida
3935,3910,2025-08-24,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3936,1228,2025-09-20,8806.52,Abierto,,8806.52,fecha_invalida
3937,9739,16/10/2025,"14.614,48",Abierto,,14614.48,fecha_invalida
3938,18501,24/10/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3941,22298,26-01-2026,-,Abierto,2026-01-26,,monto_nulo_o_no_numerico
3942,2998,24/06/2025,119.97,Abierto,,119.97,fecha_invalida
3943,8847,2025/12/17,"12.613,07",Cerrado,,12613.07,fecha_invalida
3944,15570,10-26-25,"10,318.43",,,10318.43,"fecha_invalida, estado_nulo"
3945,17558,16/01/2025,1592.38,,,1592.38,"fecha_invalida, estado_nulo"
3946,3415,2025/05/19,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3947,5119,07-13-25,"13,690.59",,,13690.59,"fecha_invalida, estado_nulo"
3948,10677,2025/05/19,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3949,17401,2025-08-11,5932.92,,,5932.92,"fecha_invalida, estado_nulo"
3950,22453,26-10-2025,"14.097,20",,2025-10-26,14097.2,estado_nulo
3951,3010,05-27-25,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3954,18091,26-11-2025,nan,,2025-11-26,,"monto_nulo_o_no_numerico, estado_nulo"
3955,25824,12/05/2025,nan,,2025-12-05,,"monto_nulo_o_no_numerico, estado_nulo"
3957,5951,19-01-2026,-,Abierto,2026-01-19,,monto_nulo_o_no_numerico
3958,20108,2025/02/27,1477.23,Abierto,,1477.23,fecha_invalida
3959,7652,2025/01/09,"948,25",Rechazado,,948.25,fecha_invalida
3960,14334,2025-09-24,"11,981.94",,,11981.94,"fecha_invalida, estado_nulo"
3961,14833,2025/10/21,11031.10,,,11031.1,"fecha_invalida, estado_nulo"
3962,24728,22-03-2025,"-9.975,57",Abierto,2025-03-22,-9975.57,monto_no_positivo
3963,9240,2025/08/17,"7,187.30",Abierto,,7187.3,fecha_invalida
3967,13125,29-03-2025,"10.186,18",,2025-03-29,10186.18,estado_nulo
3968,18193,2025-01-30,6686.15,Cerrado,,6686.15,fecha_invalida
3969,16952,02-01-2025,nan,Abierto,2025-01-02,,monto_nulo_o_no_numerico
3970,13723,2026/01/22,12141.60,,,12141.6,"fecha_invalida, estado_nulo"
3971,23291,02-25-25,8269.62,Cerrado,,8269.62,fecha_invalida
3973,20228,2025/08/29,775.93,,,775.93,"fecha_invalida, estado_nulo"
3974,9287,01-19-25,8516.19,Rechazado,,8516.19,fecha_invalida
3975,7128,03-14-25,"13.345,32",Rechazado,,13345.32,fecha_invalida
3976,10969,2025/11/03,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3977,14177,2026-01-02,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3978,886,26-03-2025,-,,2025-03-26,,"monto_nulo_o_no_numerico, estado_nulo"
3979,3748,2025-05-10,"9,152.39",Cerrado,,9152.39,fecha_invalida
3980,18779,2025/06/19,"13.127,61",,,13127.61,"fecha_invalida, estado_nulo"
3981,23250,2026-01-01,"4,635.03",Rechazado,,4635.03,fecha_invalida
3982,23822,02-05-26,7730.37,Cerrado,,7730.37,fecha_invalida
3983,15860,08-22-25,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
3984,6846,2026/02/13,"9,292.63",Cerrado,,9292.63,fecha_invalida
3986,24416,12-11-25,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3987,11656,2025/08/05,332.50,Cerrado,,332.5,fecha_invalida
3988,22878,23/10/2025,9807.50,Abierto,,9807.5,fecha_invalida
3989,18542,27-11-2025,nan,,2025-11-27,,"monto_nulo_o_no_numerico, estado_nulo"
3990,16239,25/03/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3991,17235,2025/07/02,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
3992,20581,2025/11/06,2785.74,Abierto,,2785.74,fecha_invalida
3993,6283,2025-06-01,12236.04,,,12236.04,"fecha_invalida, estado_nulo"
3994,3333,2025/11/21,988.94,Cerrado,,988.94,fecha_invalida
3995,17779,03/05/2025,10785.66,,2025-03-05,10785.66,estado_nulo
3996,12368,05-06-25,"13,281.21",Abierto,,13281.21,fecha_invalida
3997,3671,31-12-2025,-,Cerrado,2025-12-31,,monto_nulo_o_no_numerico
3998,15461,01-16-25,7040.89,Cerrado,,7040.89,fecha_invalida
3999,18508,01-15-25,"4.780,10",Abierto,,4780.1,fecha_invalida
4000,3351,10-28-25,"5.881,74",,,5881.74,"fecha_invalida, estado_nulo"
4001,17837,2025/01/18,"9.541,22",,,9541.22,"fecha_invalida, estado_nulo"
4003,23759,19-03-2025,nan,Abierto,2025-03-19,,monto_nulo_o_no_numerico
4004,941,2025-04-28,8043.41,Cerrado,,8043.41,fecha_invalida
4006,248,07-11-25,7891.22,,,7891.22,"fecha_invalida, estado_nulo"
4007,1575,11-18-25,2109.44,Rechazado,,2109.44,fecha_invalida
4008,136,2025-09-01,"1,083.49",Rechazado,,1083.49,fecha_invalida
4009,4119,04-19-25,10778.91,Abierto,,10778.91,fecha_invalida
4010,21991,2025/01/31,"2.747,99",Rechazado,,2747.99,fecha_invalida
4012,3590,27/06/2025,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4013,7623,12/01/2025,2772.63,,2025-12-01,2772.63,estado_nulo
4014,12857,27/02/2025,"10.770,04",Cerrado,,10770.04,fecha_invalida
4015,13473,01-06-26,14532.55,Abierto,,14532.55,fecha_invalida
4016,25602,23/07/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4017,12731,2026/01/07,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4018,24945,07/06/2025,nan,Cerrado,2025-07-06,,monto_nulo_o_no_numerico
4019,13918,12-31-25,"8,618.70",Rechazado,,8618.7,fecha_invalida
4020,1030,2025-06-28,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4022,21221,07-26-25,"9.855,96",Cerrado,,9855.96,fecha_invalida
4023,24175,2025-12-22,"8.261,71",Rechazado,,8261.71,fecha_invalida
4024,12345,06-21-25,"5,801.61",,,5801.61,"fecha_invalida, estado_nulo"
4025,13140,01-12-25,"3.065,48",,,3065.48,"fecha_invalida, estado_nulo"
4027,9849,2026/02/07,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4030,30,05/01/2026,nan,Abierto,2026-05-01,,monto_nulo_o_no_numerico
4031,24139,23/01/2025,"10.048,22",,,10048.22,"fecha_invalida, estado_nulo"
4032,12057,2025-09-04,397.02,Abierto,,397.02,fecha_invalida
4033,24051,26/10/2025,14356.15,Cerrado,,14356.15,fecha_invalida
4034,3793,08-26-25,13451.57,Rechazado,,13451.57,fecha_invalida
4035,17977,2025-02-27,1926.12,,,1926.12,"fecha_invalida, estado_nulo"
4036,15794,01-02-25,7743.82,Abierto,,7743.82,fecha_invalida
4037,20719,11/05/2025,nan,,2025-11-05,,"monto_nulo_o_no_numerico, estado_nulo"
4038,22016,27-04-2025,-,Cerrado,2025-04-27,,monto_nulo_o_no_numerico
4039,2551,2025/01/12,"11,547.38",Cerrado,,11547.38,fecha_invalida
4040,16248,2025/04/24,"12,376.23",Cerrado,,12376.23,fecha_invalida
4041,17399,2025-02-02,10160.85,,,10160.85,"fecha_invalida, estado_nulo"
4042,22732,2025-08-04,4186.93,Rechazado,,4186.93,fecha_invalida
4043,3336,2025-09-23,8818.06,,,8818.06,"fecha_invalida, estado_nulo"
4044,14717,2025-05-09,11415.68,,,11415.68,"fecha_invalida, estado_nulo"
4045,22814,2025-03-30,9944.11,Cerrado,,9944.11,fecha_invalida
4046,20079,22/08/2025,8211.96,,,8211.96,"fecha_invalida, estado_nulo"
4047,12377,20/04/2025,12130.22,Cerrado,,12130.22,fecha_invalida
4049,12057,2025-02-20,13927.39,Rechazado,,13927.39,fecha_invalida
4050,1635,2025-05-29,13723.13,Abierto,,13723.13,fecha_invalida
4051,12342,01-03-25,"10,150.46",Rechazado,,10150.46,fecha_invalida
4052,22450,12/01/2026,7007.45,,2026-12-01,7007.45,estado_nulo
4053,6087,01-19-25,5590.44,Rechazado,,5590.44,fecha_invalida
4054,7102,16/11/2025,2376.43,Abierto,,2376.43,fecha_invalida
4055,11337,2026/01/19,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4056,8831,2025-04-12,797.11,Abierto,,797.11,fecha_invalida
4057,10452,05-03-2025,"6.291,70",,2025-03-05,6291.7,estado_nulo
4058,3699,04-03-2025,nan,Cerrado,2025-03-04,,monto_nulo_o_no_numerico
4060,14699,05-16-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4061,14763,13/09/2025,"13.760,90",Cerrado,,13760.9,fecha_invalida
4062,15191,2025/01/19,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4063,14596,2025/03/02,"12,625.80",Cerrado,,12625.8,fecha_invalida
4064,3513,2025/04/17,"3,957.85",,,3957.85,"fecha_invalida, estado_nulo"
4065,14595,12-08-25,4467.48,Cerrado,,4467.48,fecha_invalida
4067,3348,26/09/2025,"3.840,52",Rechazado,,3840.52,fecha_invalida
4068,376,11-02-2025,"2,832.78",,2025-02-11,2832.78,estado_nulo
4070,8778,2025/08/29,10777.76,Abierto,,10777.76,fecha_invalida
4071,9860,2025-01-16,"1.578,60",Abierto,,1578.6,fecha_invalida
4072,15629,2025/06/19,13731.04,Cerrado,,13731.04,fecha_invalida
4073,18331,2025/07/30,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4074,16835,2025/01/27,"3.033,35",,,3033.35,"fecha_invalida, estado_nulo"
4075,17031,2025/07/11,"10,776.28",Abierto,,10776.28,fecha_invalida
4076,22366,2025/11/21,3995.54,Rechazado,,3995.54,fecha_invalida
4077,3127,2025-09-22,13138.02,Abierto,,13138.02,fecha_invalida
4078,7214,07-05-2025,"4,542.89",,2025-05-07,4542.89,estado_nulo
4079,16808,2025-01-17,6485.56,Abierto,,6485.56,fecha_invalida
4080,20764,08-29-25,9241.89,,,9241.89,"fecha_invalida, estado_nulo"
4081,1551,11-17-25,9836.58,Cerrado,,9836.58,fecha_invalida
4082,1412,2025/03/06,"13.618,29",Rechazado,,13618.29,fecha_invalida
4083,19992,23/01/2025,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4085,14683,2025/07/10,"5.572,33",Abierto,,5572.33,fecha_invalida
4086,7633,23/11/2025,2487.26,,,2487.26,"fecha_invalida, estado_nulo"
4087,9494,07-18-25,5232.05,Cerrado,,5232.05,fecha_invalida
4088,809,2025-04-18,8841.20,Cerrado,,8841.2,fecha_invalida
4090,19196,01-25-25,2926.91,Rechazado,,2926.91,fecha_invalida
4091,10644,03/05/2025,nan,Cerrado,2025-03-05,,monto_nulo_o_no_numerico
4092,12587,04-12-25,"14,244.05",Abierto,,14244.05,fecha_invalida
4093,11962,2026-01-17,"12.520,09",Rechazado,,12520.09,fecha_invalida
4094,9931,2025-05-15,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4095,7345,03-18-25,"3.091,44",Cerrado,,3091.44,fecha_invalida
4096,18900,2025-05-24,9164.45,Abierto,,9164.45,fecha_invalida
4097,12844,25-08-2025,"6.690,82",,2025-08-25,6690.82,estado_nulo
4098,6075,16/02/2025,"4.142,05",Abierto,,4142.05,fecha_invalida
4099,5645,2025/05/20,"1,838.01",Cerrado,,1838.01,fecha_invalida
4101,6564,2025-06-11,"10,588.58",Rechazado,,10588.58,fecha_invalida
4102,3831,02-06-26,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4103,15459,2025/07/15,2819.16,Cerrado,,2819.16,fecha_invalida
4104,9108,29/03/2025,"4.879,54",,,4879.54,"fecha_invalida, estado_nulo"
4105,13968,2025/10/16,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4107,9827,2026/02/06,"5.296,16",Abierto,,5296.16,fecha_invalida
4109,18859,2025/12/11,11754.54,,,11754.54,"fecha_invalida, estado_nulo"
4110,18843,05-30-25,"10,848.35",,,10848.35,"fecha_invalida, estado_nulo"
4111,23276,02-18-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
4112,5449,2025/07/06,9514.74,,,9514.74,"fecha_invalida, estado_nulo"
4113,5073,03-27-25,8959.20,Abierto,,8959.2,fecha_invalida
4114,7426,15/10/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4115,5001,20-03-2025,nan,Cerrado,2025-03-20,,monto_nulo_o_no_numerico
4116,8163,2025-07-28,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4118,13852,2025/08/11,10559.26,Cerrado,,10559.26,fecha_invalida
4119,7033,2026/02/03,2026.75,,,2026.75,"fecha_invalida, estado_nulo"
4121,139,2025-08-11,865.09,Abierto,,865.09,fecha_invalida
4122,21447,12-28-25,"4,959.35",Rechazado,,4959.35,fecha_invalida
4124,2005,08-15-25,"14.313,14",,,14313.14,"fecha_invalida, estado_nulo"
4125,7291,01-04-25,"4.265,40",,,4265.4,"fecha_invalida, estado_nulo"
4126,20262,2025/12/18,"6.134,71",Rechazado,,6134.71,fecha_invalida
4127,21547,2025/11/19,13011.85,Cerrado,,13011.85,fecha_invalida
4128,12502,04-13-25,"3.425,53",Rechazado,,3425.53,fecha_invalida
4129,24041,04-25-25,14226.25,,,14226.25,"fecha_invalida, estado_nulo"
4131,12550,2026/01/11,5862.97,Abierto,,5862.97,fecha_invalida
4132,22194,2025-06-26,5959.84,,,5959.84,"fecha_invalida, estado_nulo"
4133,6320,08-02-25,12009.85,Abierto,,12009.85,fecha_invalida
4134,22680,07-27-25,322.87,Abierto,,322.87,fecha_invalida
4135,1573,09-28-25,9402.48,,,9402.48,"fecha_invalida, estado_nulo"
4136,5828,10-16-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4137,15879,15/01/2025,2177.12,Abierto,,2177.12,fecha_invalida
4138,3535,2025/04/11,"6,194.66",,,6194.66,"fecha_invalida, estado_nulo"
4139,22004,2025-11-08,"11.153,36",Cerrado,,11153.36,fecha_invalida
4140,15109,2025/08/09,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4142,4738,30/01/2026,6724.50,,,6724.5,"fecha_invalida, estado_nulo"
4144,3466,12/12/2025,nan,,2025-12-12,,"monto_nulo_o_no_numerico, estado_nulo"
4145,24131,2025/03/12,6596.09,Abierto,,6596.09,fecha_invalida
4146,18675,19/04/2025,"4.209,24",,,4209.24,"fecha_invalida, estado_nulo"
4147,17676,01-18-26,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
4148,8214,2026/01/10,11212.13,Cerrado,,11212.13,fecha_invalida
4150,25748,16-08-2025,nan,,2025-08-16,,"monto_nulo_o_no_numerico, estado_nulo"
4152,19964,06-28-25,12078.71,Abierto,,12078.71,fecha_invalida
4153,4841,2025/10/03,9943.86,Abierto,,9943.86,fecha_invalida
4154,14036,09-05-25,14131.66,Cerrado,,14131.66,fecha_invalida
4155,22871,08-22-25,"5,204.25",,,5204.25,"fecha_invalida, estado_nulo"
4156,19213,02-11-26,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
4157,23912,2025/01/18,"1,619.19",,,1619.19,"fecha_invalida, estado_nulo"
4158,15553,08/11/2025,4375.85,,2025-08-11,4375.85,estado_nulo
4159,24415,23/02/2025,7808.66,,,7808.66,"fecha_invalida, estado_nulo"
4160,21558,30/05/2025,11331.44,Cerrado,,11331.44,fecha_invalida
4162,18442,07-31-25,799.79,Cerrado,,799.79,fecha_invalida
4163,19988,17/02/2026,"7.941,98",Cerrado,,7941.98,fecha_invalida
4164,11924,08-15-25,14424.08,Cerrado,,14424.08,fecha_invalida
