id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
10962,2025-04-17,754,53,2,7,1.51117,22350.0,87.06778
10967,2025-09-11,1207,39,2,5,34226.0,7219.0,1823971.0
10973,2026-01-21,2699,10,2,11,117659.0,8563.0,175908.04
10975,2025-01-25,3878,21,13,3,121126.0,1.67387,23304868.0
10987,2025-02-19,1512,59,14,11,1.23125,19226.0,28.33224
10991,2025-12-22,2161,48,11,3,1.1737,,10156911.0
11003,2025-11-02,569,64,11,7,1108.25,18072.0,125360.34
11009,2025-02-12,949,24,1,7,1.75933,40945.0,9566523.0
11012,2025-11-10,1541,19,7,2,159342.0,14066.0,5233406.0
11021,2025-02-01,731,50,12,10,165770.0,29294.0,87830.52
11024,2025-05-05,111,25,15,6,172.41,3602.0,12.27002
11026,2026-02-19,211,19,12,9,1.81717,11859.0,56122.98
11030,2025-11-03,1488,38,11,6,1.09961,13392.0,32.77819
11055,2025-06-18,1918,54,5,10,489.02,3176.0,64932.22
11092,2025-04-15,2689,16,6,10,74491.0,15125.0,2463139.0
11102,2025-02-06,1788,51,11,2,1690.16,24730.0,32523576.0
11116,2025-06-29,156,50,12,12,121451.0,21196.0,2651469.0
11158,2025-07-28,45,27,13,1,154785.0,27225.0,203892.62
11163,2025-11-17,333,42,15,1,119876.0,,19548358.0
11167,2025-04-02,1813,79,13,3,171134.0,,123.40322
11169,2025-02-03,119,54,10,10,181589.0,31184.0,24923517.0
11184,2025-02-28,1785,31,14,1,969.21,166.47,132265.88
11190,2025-01-18,1826,64,5,2,1.71901,,19660090.0
11197,2025-02-25,2737,20,10,8,92846.0,20292.0,17379444.0
11208,2025-02-04,2607,54,3,6,39055.0,1990.0,55.26634
11209,2025-05-01,1189,25,12,3,116293.0,20053.0,20185381.0
11223,2025-10-18,1448,11,13,11,239.73,2434.0,2306067.0
11227,2025-11-16,773,16,15,11,118446.0,11148.0,31738.05
11235,2025-01-28,719,4,11,9,54485.0,,70615.02
11237,2025-06-13,690,28,7,7,1.58115,36791.0,65128.18
11238,2025-07-20,1727,6,4,2,1.48036,13453.0,149.56492
11239,2025-08-29,2085,29,7,10,45276.0,,71.05407
11261,2025-04-19,1183,14,9,2,29453.0,,34.77634
11266,2025-02-02,1339,48,8,3,1421.12,12186.0,4499579.0
11267,2026-02-12,771,30,9,2,1358.09,26761.0,22194979.0
11282,2025-01-24,2156,79,2,1,61826.0,11800.0,3635010.0
11289,2025-07-25,111,40,15,8,1.15316,,9530040.0
11292,2025-09-12,593,23,6,12,1.90538,10550.0,24934185.0
11298,2025-10-24,795,24,7,8,1.17663,102.55,134799.01
11307,2025-03-29,2935,48,9,10,21481.0,3810.0,2010047.0
11312,2025-02-16,85,23,4,8,80478.0,,16.80863
11317,2025-11-06,2367,27,5,10,1291.34,,208483.44
11327,2026-01-14,130,33,6,9,8609.0,1832.0,1255345.0
11330,2025-04-13,2857,13,2,11,0.0,75.68,2546233.0
11338,2025-01-26,702,9,3,10,1444.27,32732.0,6110817.0
11388,2025-01-14,1762,69,9,9,89520.0,9717.0,164.90874
11389,2026-02-17,51,59,4,12,1063.18,5711.0,17438570.0
11393,2025-02-18,2859,28,7,5,158611.0,226.6,26686304.0
11395,2025-12-25,1944,62,7,4,95699.0,21638.0,2560215.0
11401,2025-05-16,2190,46,2,11,187849.0,30040.0,36839868.0
11406,2025-12-22,1059,29,10,8,1.70035,,38.78563
11418,2026-01-20,2603,45,15,2,1.98763,49539.0,38925358.0
11428,2025-08-22,1349,3,4,11,159031.0,21905.0,205076.5
11437,2026-02-07,1990,37,4,3,77543.0,38.8,129.39321
11438,2025-07-15,164,48,5,10,1.3994,10438.0,234.51222
11443,2025-12-06,1191,80,8,12,176939.0,,136132.27
11449,2026-01-01,174,33,1,2,154114.0,280.55,26255595.0
11450,2026-02-16,2492,39,8,1,1107.37,20442.0,81165.76
11459,2026-01-28,2153,39,6,7,1.02707,8049.0,9048755.0
11470,2025-09-09,2342,61,4,4,389.21,,5623524.0
11473,2025-09-05,62,14,2,6,134282.0,,24147901.0
11481,2025-01-25,863,44,1,3,1193.59,18236.0,215705.81
11490,2025-08-31,307,35,14,2,1549.64,325.8,19439054.0
11521,2025-08-12,1690,52,6,4,1.94927,19539.0,322.72131
11525,2025-07-28,2361,37,9,2,143878.0,17443.0,5936008.0
11529,2025-10-09,105,46,14,4,101995.0,17137.0,7589240.0
11533,2025-10-12,505,29,1,1,52058.0,5421.0,4657727.0
11536,2026-02-15,641,74,5,6,1.23116,9482.0,17512801.0
11537,2025-09-21,661,29,2,9,13271.0,1006.0,3.263
11555,2025-01-25,1544,20,11,12,1970.83,20914.0,33025625.0
11558,2025-06-01,1988,43,10,6,53429.0,4426.0,90.35674
11559,2025-11-28,1066,37,15,8,1.27484,14928.0,4972799.0
11563,2025-05-03,2261,69,2,1,1.98146,16726.0,92.44289
11598,2025-06-15,1538,53,1,9,81906.0,,6808853.0
11603,2025-04-20,2492,27,9,7,43313.0,6314.0,6800498.0
11607,2025-11-20,2468,44,4,11,52184.0,,5816855.0
11631,2025-09-18,2933,68,3,5,26723.0,2477.0,2291399.0
11634,2025-11-28,2797,11,4,11,71745.0,,94866.16
11635,2025-05-24,2389,19,14,2,48143.0,,17.36753
11641,2025-09-29,1157,71,2,7,106617.0,23116.0,19628219.0
11642,2025-09-12,362,65,6,11,96.44,,763955.0
11644,2025-03-05,1744,16,11,6,34840.0,6630.0,5855084.0
11654,2025-09-03,1577,10,5,11,172984.0,25723.0,223.17543
11655,2026-01-19,2292,45,2,7,156737.0,178.36,8171908.0
11660,2025-02-13,2837,80,9,5,1.41994,13728.0,280.0219
11696,2025-06-25,1166,35,14,6,197129.0,39805.0,346.80399
11698,2025-01-23,1786,36,2,2,56535.0,8722.0,55.94115
11711,2025-07-24,1424,71,11,9,1.12954,19465.0,218616.8
11720,2025-11-27,532,35,9,9,1009.17,23995.0,8744322.0
11730,2025-05-05,2775,35,6,2,1860.96,,35759581.0
11767,2026-01-20,2901,7,1,1,1.69512,29496.0,335.28733
11770,2025-12-12,1824,47,8,3,171859.0,140.09,61.00593
11771,2025-12-01,1,37,7,4,22299.0,3466.0,1313479.0
11774,2025-05-08,620,5,2,10,587.42,134.48,64672.91
11776,2025-04-04,29,78,8,3,63508.0,10634.0,5876628.0
11787,2025-07-20,446,43,10,3,31252.0,2841.0,2050099.0
11790,2025-12-02,926,62,13,8,52697.0,,9553066.0
11793,2025-11-21,618,56,11,4,5175.0,754.0,5.01216
11797,2025-11-07,926,67,15,2,1.49095,18091.0,12804862.0
11817,2025-03-02,2570,64,3,11,124159.0,72.78,3224922.0
11829,2025-10-05,3748,28,3,7,74724.0,13551.0,13068131.0
11844,2025-04-16,2069,40,2,3,666.17,5301.0,64584.06
11846,2025-12-08,1760,56,5,10,115646.0,23718.0,13354114.0
11851,2026-01-03,2873,76,7,1,28938.0,2141.0,27012.23
11853,2025-03-16,1832,6,11,11,1.73449,30640.0,26982803.0
11854,2025-04-22,2456,33,2,1,46205.0,9362.0,5487122.0
11856,2025-09-12,1259,22,10,11,106312.0,8929.0,86897.05
11857,2026-01-29,2350,23,5,11,95122.0,17333.0,5650597.0
11858,2025-04-09,961,80,11,5,175516.0,17585.0,152426.32
11866,2025-04-11,2180,60,7,3,79850.0,163.08,13659419.0
11870,2026-02-07,1804,13,8,5,49050.0,4392.0,85.98061
11880,2025-08-15,592,74,7,8,36472.0,48968.0,1815696.0
11882,2025-12-03,902,40,15,5,86928.0,19121.0,81861.72
11884,2025-04-04,2116,15,5,1,186900.0,306.11,31295721.0
11903,2025-06-20,1200,9,13,9,1.31792,22299.0,19216324.0
11904,2025-10-18,2372,17,12,2,114.08,24.44,1709887.0
11918,2025-03-19,214,29,1,5,57568.0,,9077470.0
11922,2025-10-24,2901,22,12,10,94048.0,15190.0,3758456.0
11943,2025-06-12,1465,10,15,11,84485.0,1.50385,68278.0
11948,2025-03-19,3587,58,9,5,83501.0,5426.0,144.06436
11951,2025-08-08,1885,15,3,7,1.51813,36132.0,14444827.0
11957,2025-12-09,1349,20,12,11,1128.44,10420.0,9056287.0
11958,2025-03-25,345,23,7,2,1565.8,10593.0,89.33339
11960,2025-12-05,1849,13,6,10,79908.0,16338.0,50.19719
11962,2025-02-24,1720,3,11,9,62903.0,5170.0,9012877.0
11967,2025-02-24,1140,78,4,11,80243.0,,11231982.0
11968,2026-01-27,2161,60,14,1,1.13123,127.22,192681.59
11969,2025-01-25,2029,10,11,12,135515.0,144.19,124779.83
11984,2026-01-08,251,76,13,3,66759.0,8912.0,8070626.0
11997,2025-10-13,503,71,4,6,385.54,3706.0,4117648.0
12008,2025-04-13,3588,13,14,6,982.23,,185664.33
12016,2025-11-28,3609,12,9,2,70154.0,13384.0,106052.23
12021,2025-12-25,164,79,7,11,1513.35,10726.0,22275711.0
12034,2025-05-15,2123,6,1,3,34284.0,7794.0,3029056.0
12041,2025-09-30,2333,21,7,2,56573.0,11869.0,2491278.0
12043,2025-03-24,992,51,10,11,-62026.0,80.73,8121795.0
12051,2025-04-21,885,49,6,12,1.04215,108.48,110.5006
12057,2025-10-03,2223,35,2,6,79167.0,,12462480.0
12059,2025-02-14,1321,24,10,3,-775.12,5757.0,120.06553
12072,2025-08-16,1207,20,14,11,162991.0,,7893660.0
12074,2025-05-23,142,100,14,3,22994.0,13.63,3737701.0
12098,2025-05-30,2672,36,12,3,1889.99,14293.0,116.86765
12127,2026-01-08,1889,28,6,11,14385.0,20.03,23752.35
12128,2025-02-06,2098,36,8,1,41890.0,,4113031.0
12159,2026-02-12,2953,4,3,6,1667.73,34876.0,140.17756
12162,2025-01-03,2995,67,14,4,129034.0,,143609.5
12168,2025-02-24,1425,13,11,2,72782.0,4442.0,102610.4
12182,2025-05-05,1333,38,7,10,1298.88,166.19,145.77904
12205,2025-03-22,972,31,3,4,7891.0,,491615.0
12207,2025-03-03,618,58,10,4,944.51,17796.0,173157.84
12211,2025-06-21,1456,15,4,6,114862.0,18329.0,14734976.0
12214,2025-06-28,1410,23,14,5,1985.78,31082.0,9318593.0
12219,2025-02-12,2710,14,15,11,1019.79,58.72,3792121.0
12224,2026-01-19,1938,1,7,8,68129.0,14289.0,119.68004
12232,2025-01-08,2655,51,5,12,59259.0,13065.0,7755524.0
12239,2025-09-24,2012,70,12,5,144967.0,1.89001,6706693.0
12245,2025-06-05,736,36,1,1,15836.0,1332.0,1944404.0
12247,2025-01-27,2420,40,13,5,0.0,12276.0,28700033.0
12256,2025-04-28,1396,27,15,9,76992.0,14866.0,55.4604
12260,2025-10-25,2026,58,1,2,1950.2,176.15,248285.01
12281,2025-05-29,1308,10,6,11,50392.0,7272.0,3059833.0
12284,2025-02-17,1031,61,4,5,58918.0,3257.0,9421132.0
12295,2026-02-07,1650,18,10,3,126446.0,266.43,4104000.0
12305,2025-08-09,492,53,14,8,188894.0,134.62,14364386.0
12314,2025-12-21,217,20,4,11,181411.0,38038.0,22850611.0
12330,2025-07-05,787,37,3,11,18063.0,,1986025.0
12338,2025-09-30,2911,68,1,4,87202.0,17499.0,131.61279
12344,2025-08-30,2857,8,6,1,1.60759,,107.19361
12346,2025-06-13,2296,72,5,6,1777.3,212.68,31613047.0
12363,2025-03-23,1070,76,2,6,1.95838,198.39,20286074.0
12373,2025-11-07,2603,6,6,8,93098.0,22469.0,6089004.0
12420,2025-01-16,34,22,4,7,1.90251,34054.0,371.46008
12433,2025-07-12,1037,33,3,7,154123.0,20969.0,144082.57
12440,2025-11-07,2819,48,4,2,19492.0,30.72,23.31335
12443,2025-10-02,41,30,1,4,1567.54,,29765982.0
12452,2025-10-22,885,27,7,5,0.0,33884.0,25236145.0
12456,2025-04-19,2705,94,9,12,1.06431,232.2,9966158.0
12469,2025-08-07,2581,2,4,1,1.3353,,251.19871
12507,2025-12-26,2943,60,3,11,78738.0,105.92,47697.56
12510,2026-02-18,2257,63,14,3,239.4,27491.0,2779168.0
12546,2025-03-17,2127,31,9,5,1242.73,10099.0,12144123.0
12584,2025-12-13,2277,74,7,8,160733.0,15592.0,31398276.0
12590,2026-01-07,2090,61,9,7,91280.0,13549.0,8562704.0
12597,2025-06-11,105,23,14,8,156461.0,28992.0,8971533.0
12606,2025-04-03,2667,17,12,7,179.22,,696017.0
12608,2025-04-07,1162,50,2,5,540.56,119.92,5540196.0
12609,2025-02-12,281,14,10,2,1.30472,28658.0,165346.42
12610,2025-02-20,2971,25,3,12,51871.0,9241.0,1870315.0
12619,2025-05-23,2987,58,7,6,102116.0,14126.0,11414765.0
12623,2025-06-10,2349,49,14,11,145907.0,34750.0,28064991.0
12638,2026-01-08,403,22,10,6,32844.0,,4923744.0
12644,2025-10-29,1259,23,6,6,129344.0,9662.0,75257.2
12645,2025-11-24,280,39,13,7,67691.0,12774.0,87.76743
12647,2026-02-07,605,45,3,1,1.89392,31115.0,69897.69
12649,2025-01-26,1802,49,9,3,654.24,6682.0,75.23457
12651,2025-03-01,2329,22,15,11,1.40359,10922.0,180.61542
12652,2025-03-06,2550,18,5,10,488.09,111.48,79245.15
12653,2025-11-27,194,73,14,4,1.27595,21441.0,94643.93
12661,2025-07-20,2359,40,2,9,248.02,4470.0,20.35738
12664,2026-01-01,608,42,6,1,1.56711,32990.0,58.53818
12669,2026-01-27,46,34,5,12,157551.0,96.67,37666.45
12674,2025-12-16,1783,25,8,8,43529.0,4460.0,31.44208
12679,2025-09-12,1175,38,1,11,1688.41,25117.0,3415145.0
12693,2025-02-23,531,52,7,2,1.8881,22660.0,89921.95
12698,2025-06-25,2476,75,9,1,141989.0,14448.0,268498.06
12701,2025-04-28,1540,12,13,11,8330.0,1841.0,4.16515
12705,2025-02-28,355,1,1,7,155069.0,,4964811.0
12708,2025-01-28,2737,24,6,6,58375.0,,4258323.0
12731,2025-10-01,1816,60,6,1,181421.0,364.15,295386.82
12740,2025-08-30,1295,68,10,6,1.30874,8158.0,20092519.0
12742,2025-06-01,883,66,7,6,1575.6,21536.0,272033.98
12744,2025-07-28,554,66,7,8,1.98987,245.6,108.90441
12753,2025-05-02,1031,47,3,11,60356.0,,38.85095
12755,2025-03-27,2358,37,7,3,0.0,263.68,17939606.0
12760,2025-03-19,1222,53,11,5,163178.0,33855.0,8918429.0
12774,2026-01-03,40,17,11,7,198073.0,37554.0,358.84195
12776,2025-07-30,169,11,13,2,109788.0,17569.0,20827725.0
12777,2025-09-23,2553,79,7,11,91155.0,131406.0,95.5298
12782,2025-11-11,2711,80,3,9,193427.0,436.77,35650577.0
12801,2026-01-04,2566,74,5,4,108444.0,21669.0,72952.42
12816,2025-02-06,1745,56,9,7,154930.0,298.72,23686956.0
12817,2025-09-10,279,68,10,4,1.25484,263.06,167.37897
12819,2025-09-14,440,56,12,7,157149.0,23867.0,13327830.0
12865,2025-06-01,932,31,5,9,33452.0,60.54,7.65632
12876,2025-09-24,142,3,5,11,52632.0,5874.0,1626468.0
12878,2025-10-20,832,76,14,10,101922.0,12055.0,47029.62
12895,2025-02-07,2830,61,8,9,185104.0,22784.0,8247240.0
12898,2025-11-10,2057,14,6,2,52429.0,5126.0,3114754.0
12910,2025-08-01,1056,76,1,2,754.5,7936.0,67345.25
12913,2026-02-19,2919,21,10,1,161242.0,,216.66848
12916,2025-07-09,1840,28,2,7,102326.0,19452.0,45.81393
12918,2025-03-15,746,35,9,8,13097.0,697.0,22.99974
12930,2026-01-22,2616,2,13,6,72431.0,,6038818.0
12950,2025-07-10,2256,25,9,12,1.55646,101.47,11186038.0
12967,2026-02-08,2538,21,7,7,11423.0,2455.0,1995047.0
12968,2025-08-14,233,13,2,6,158696.0,16995.0,289.54945
12988,2026-02-12,2178,9,13,2,1.40765,,16295285.0
12998,2025-09-20,1483,20,13,7,109609.0,26383.0,2344213.0
13021,2025-09-22,1247,64,12,2,96224.0,95.14,18302188.0
13022,2025-08-10,2272,65,6,11,60279.0,10841.0,22.83784
13046,2025-12-02,1722,12,7,4,638.15,1124.02,4510978.0
13068,2025-10-28,2402,49,12,10,16663.0,4098.0,785360.0
13075,2025-12-29,1830,65,1,10,164161.0,9990.0,168041.67
13077,2025-08-08,1916,29,9,1,66204.0,15560.0,54.80435
13084,2025-01-30,1597,26,10,2,131197.0,,8193889.0
13101,2025-05-22,1812,51,6,1,1144.06,191.18,204.62321
13119,2026-01-08,457,54,11,6,1708.47,13431.0,27340636.0
13120,2025-12-18,1703,55,14,6,180131.0,20516.0,241114.25
13142,2025-10-02,781,41,13,6,16691.0,2774.0,31915.31
13143,2025-11-17,1625,43,4,7,1.55376,233.46,129.1326
13149,2026-01-21,1023,24,11,5,142320.0,,16366908.0
13168,2025-01-19,3845,40,9,11,107402.0,7139.0,138.89656
13180,2025-06-19,2218,6,4,12,158849.0,35455.0,22732313.0
13194,2025-06-23,2235,72,15,12,197407.0,23606.0,281.83517
13203,2025-09-03,2316,35,12,2,24383.0,6063.0,46.30133
13205,2025-05-08,527,18,4,4,80069.0,,148.30304
13207,2025-10-07,151,20,8,5,78960.0,47.29,154807.75
13232,2025-04-11,1661,27,6,10,5146.0,676.0,5640.37
13253,2025-10-20,586,37,15,3,181277.0,,20992089.0
13285,2026-01-11,2827,60,13,8,28127.0,5584.0,7.04758
13292,2025-03-18,2236,61,9,2,75492.0,12070.0,17.74002
13295,2025-12-06,494,42,1,10,73709.0,5356.0,23.52602
13301,2025-08-29,2697,79,7,8,83144.0,,57.07828
13303,2025-04-22,2567,44,13,4,126864.0,10549.0,12491539.0
13312,2025-10-30,2980,75,13,5,12272.0,18.99,7600.54
13315,2025-07-15,1241,43,2,10,171508.0,11001.0,20018802.0
13325,2025-05-06,2932,65,8,10,1.85451,21601.0,33459701.0
13339,2025-04-30,1283,38,10,1,73688.0,7059.0,66.05082
13340,2025-02-20,662,34,8,7,57813.0,102.9,19.65378
13353,2025-01-08,2,38,15,9,171745.0,320.65,252053.15
13354,2025-03-09,2350,14,11,6,1044.75,162.23,18676751.0
13379,2025-02-11,1797,53,15,9,147439.0,36777.0,18412861.0
13381,2025-02-13,1065,20,12,8,109872.0,,8847984.0
13388,2025-06-14,340,64,7,7,45675.0,,23.70181
13394,2025-07-01,2520,78,1,4,100184.0,122187.0,3564732.0
13402,2025-09-11,1865,1,6,9,40210.0,,1041160.0
13406,2025-10-12,1511,1,5,10,1.95368,472.13,38218199.0
13413,2025-03-18,1865,5,7,4,465.27,,9247459.0
13415,2025-09-16,918,48,11,3,23510.0,51.44,25003.74
13418,2025-04-25,961,6,7,8,1.32317,,149463.87
13446,2025-10-05,2977,7,13,6,98526.0,7030.0,112497.38
13458,2025-11-04,2637,68,10,5,139880.0,,5986938.0
13466,2025-11-13,1084,48,8,1,1074.91,21445.0,84011.05
13476,2025-12-05,2442,3,12,9,1655.7,36752.0,15984962.0
13480,2025-01-21,483,42,3,7,92230.0,,73.28469
13489,2025-06-16,236,37,11,11,1.29538,8435.0,5685139.0
13491,2025-07-06,698,30,7,9,92065.0,185.09,85860.86
13510,2025-06-14,2377,75,1,5,76156.0,,7263069.0
13511,2025-04-14,1394,37,5,9,163207.0,,30598229.0
13515,2025-02-09,1690,40,15,11,52136.0,12440.0,14589.29
13521,2025-03-13,1682,54,12,8,184799.0,44062.0,29334381.0
13531,2026-01-31,3773,11,2,1,180241.0,,16199033.0
13537,2026-02-18,1921,63,10,11,1888.04,,161522.78
13544,2025-02-12,1575,75,4,1,80943.0,6264.0,72160.87
13546,2026-01-19,2709,44,14,10,143.41,2314.0,16.23436
13557,2025-09-30,1193,10,1,2,493.35,4977.0,4859870.0
13561,2026-01-02,1244,45,5,1,14824.0,,13.61734
13575,2025-07-01,1670,51,9,2,71682.0,,135984.41
13582,2025-06-05,486,3,3,12,35343.0,3604.0,11804.21
13586,2025-01-07,1842,22,4,11,1.14717,142.65,11436219.0
13590,2025-05-01,532,35,10,11,78525.0,70.55,14594221.0
13591,2025-08-02,2748,6,13,6,134071.0,15102.0,175.56282
13598,2025-05-29,2697,62,3,3,1.36082,179.92,7282202.0
13604,2025-05-14,1550,53,11,3,132222.0,28198.0,3717400.0
13618,2025-12-17,451,78,8,10,106825.0,177.45,15073585.0
13620,2025-07-14,2402,59,11,2,1040.38,,176996.39
13621,2026-02-14,2292,7,12,4,1.29077,17043.0,82.47614
13625,2025-10-04,742,41,1,2,134626.0,,25912791.0
13627,2026-02-19,2323,42,10,8,56718.0,6587.0,108409.21
13630,2025-11-18,2819,39,12,8,83043.0,207.14,6010599.0
13633,2025-07-08,3577,74,14,1,189.69,37.09,954989.0
13634,2025-01-28,1250,18,13,7,27983.0,2944.0,34.97201
13652,2025-07-19,904,12,1,10,1.15993,,170.67252
13657,2026-01-30,392,55,6,8,55229.0,6493.0,69404.73
13669,2025-03-19,1083,58,8,2,1289.25,19986.0,23642921.0
13671,2025-10-24,970,11,8,5,35087.0,59.39,2797161.0
13673,2025-11-26,192,79,14,4,1.26278,266.84,204398.85
13692,2025-01-09,351,60,11,10,32438.0,35.88,5533994.0
13719,2025-11-17,1932,55,5,3,105744.0,7936.0,8645810.0
13723,2025-09-06,187,39,10,4,478.49,96.15,5097460.0
13725,2025-09-12,365,13,5,6,5458.0,1220.0,6517.59
13736,2025-10-16,1683,35,12,12,49797.0,3777.0,23.19365
13747,2025-12-09,1632,69,3,5,36341.0,3439.0,3946178.0
13748,2025-09-13,1902,39,5,3,1621.83,,62352.54
13757,2025-03-27,1582,4,1,5,689.7,4495.0,11598790.0
13763,2025-03-29,814,32,11,5,111799.0,,6971484.0
13772,2025-12-20,1199,78,15,11,196236.0,29653.0,12114890.0
13777,2025-11-17,550,15,2,1,1.98472,432.62,98.99752
13778,2025-01-04,1822,19,6,9,800.43,,138.93513
13779,2025-07-11,1103,75,5,7,960.17,15663.0,5415991.0
13786,2025-07-10,2511,35,13,4,1.49666,8855.0,28385359.0
13787,2025-03-01,953,63,13,11,185366.0,346.49,36331478.0
13790,2025-11-04,2030,11,6,12,932.92,48.72,115.91824
13791,2025-04-23,1313,17,15,8,46211.0,46.32,81.24538
13793,2025-08-10,1744,68,5,11,756.53,11278.0,114.65629
13808,2025-07-23,1569,25,10,3,96765.0,16425.0,41071.0
13810,2025-09-23,1486,31,1,6,1.10244,,15451158.0
13811,2025-05-25,3789,12,6,7,1334.4,22565.0,4203453.0
13812,2025-08-29,2806,18,7,3,162239.0,24125.0,15566499.0
13815,2025-07-17,602,24,5,8,117530.0,8016.0,82974.9
13822,2025-09-08,666,46,15,2,126616.0,12165.0,7540200.0
13834,2025-11-29,1805,33,4,8,85058.0,,5819572.0
13837,2025-06-25,2573,58,10,2,70729.0,4005.0,6287540.0
13839,2025-01-20,2206,22,5,11,85625.0,,3745254.0
13859,2025-10-14,1955,24,1,7,87501.0,7717.0,29336.03
13864,2025-09-11,2746,51,6,12,141997.0,32152.0,270.67931
13868,2025-12-16,557,12,1,4,1.43813,,42885.66
13870,2025-05-08,461,68,4,12,104260.0,20066.0,140.20047
13871,2025-04-16,2621,78,2,6,151079.0,26011.0,69.77417
13899,2025-02-15,1367,59,3,12,34300.0,3836.0,62602.12
13903,2025-06-23,436,43,1,11,1766.6,153.83,81741.4
13916,2025-05-24,572,20,8,8,181987.0,39784.0,302901.93
13920,2025-03-08,613,33,2,12,1227.54,10527.0,104.14882
13932,2025-08-06,2152,2,15,11,225.93,5249.0,4873.62
13933,2025-06-20,1757,49,13,4,137594.0,,52879.03
13944,2026-02-11,1957,41,5,2,155246.0,177.12,296511.44
13962,2026-01-16,2861,46,9,1,1857.15,13458.0,24258691.0
13976,2025-05-13,2625,48,13,6,1.66799,,51347.33
13979,2025-07-05,1106,56,4,3,1.2141,18111.0,6054366.0
13985,2026-01-01,2199,74,8,7,76432.0,16645.0,13841848.0
13988,2025-04-05,2425,26,11,2,1.78123,11591.0,35558115.0
13991,2025-08-24,2368,70,2,1,126128.0,,11317582.0
13992,2026-01-21,2833,28,8,5,157030.0,29867.0,243849.98
14011,2025-05-03,1736,49,3,5,548.42,13659.0,48.25043
14033,2025-01-03,691,58,9,5,628.09,15138.0,6508703.0
14046,2025-01-01,1268,72,12,10,222.84,,1715605.0
14063,2026-02-18,771,68,4,5,1.12264,,107747.96
14065,2025-02-19,784,48,9,2,88966.0,106.12,149217.74
14067,2025-07-13,2018,74,11,2,66868.0,14982.0,99.8528
14082,2025-04-04,289,52,8,11,36835.0,22.51,47979.6
14091,2025-04-07,19,25,12,2,62669.0,6274.0,33.76226
14093,2025-04-23,352,67,10,12,1.3172,21087.0,68342.07
14095,2025-03-18,485,19,5,9,64243.0,104.0,6575535.0
14098,2025-02-06,1466,4,11,3,134731.0,105.94,18494942.0
14106,2025-11-23,3691,28,5,12,1125.54,,3533680.0
14117,2026-01-27,1116,6,9,3,20983.0,43.33,878907.0
14119,2025-11-10,774,55,9,10,1753.88,,204687.09
14126,2025-04-27,2543,47,13,12,26065.0,,1745595.0
14131,2025-12-19,305,68,9,8,150.1,2665.0,24.55874
14132,2025-09-07,469,12,12,4,134946.0,,83277.26
14136,2025-07-16,1663,103,1,8,117871.0,23430.0,103.75967
14138,2025-03-15,2858,24,4,11,145751.0,111.48,156890.37
14147,2026-02-12,2149,56,7,4,17940.0,,3445321.0
14156,2025-09-25,747,45,9,11,169250.0,20959.0,16746735.0
14161,2025-01-28,3650,48,9,2,189549.0,347.24,137.16235
14183,2025-04-19,2801,43,11,8,1.17216,132.3,17684309.0
14188,2025-03-21,1541,8,4,4,192890.0,,26894870.0
14219,2025-05-06,204,3,5,11,51967.0,42.16,3295554.0
14221,2026-01-16,1477,19,12,10,1068.29,14708.0,184912.02
14223,2025-04-15,1527,42,5,4,15937.0,3937.0,1829250.0
14232,2025-08-09,3631,23,14,2,1.22156,21548.0,15836780.0
14243,2026-02-08,2917,30,13,8,192482.0,140.22,57563.57
14244,2025-06-10,156,52,9,8,23838.0,2651.0,962412.0
14245,2025-05-05,422,62,15,11,1.85254,2.38115,303408.92
14255,2025-01-30,1895,8,7,8,70216.0,16893.0,126.26289
14259,2025-08-23,1094,77,1,12,186518.0,,89.2098
14260,2025-04-25,2146,5,10,11,99042.0,,18655174.0
14263,2025-02-26,2778,25,3,8,5602.0,646.0,10.94188
14264,2025-08-18,308,54,11,9,113405.0,121.18,17174605.0
14267,2025-04-28,461,29,7,5,-35884.0,59.67,5529915.0
14278,2026-02-14,185,14,3,2,1772.31,,35186479.0
14295,2025-12-06,2234,79,8,12,5621.0,1227.0,452222.0
14299,2025-01-14,1159,11,5,2,172940.0,19474.0,306.32198
14304,2025-05-03,1168,77,4,12,11160.0,664.0,4.51821
14317,2026-01-04,1586,17,10,11,1.11618,93.69,19821019.0
14337,2025-12-02,2835,53,9,3,38635.0,81.89,55449.56
14349,2025-09-20,1592,21,3,8,94575.0,12055.0,142.53085
14357,2025-04-17,2049,30,6,9,5888.0,403.0,6.20362
14374,2025-02-03,1248,27,3,4,80568.0,14265.0,1986445.0
14387,2025-08-12,1539,48,1,1,1689.22,20564.0,268169.46
14388,2026-01-25,350,38,7,3,94184.0,9505.0,14108236.0
14391,2025-09-08,180,7,9,8,41894.0,5356.0,40.43262
14398,2025-07-19,2979,29,15,12,11946.0,2118.0,1951001.0
14405,2025-10-07,2404,78,8,11,1675.0,31629.0,321.73217
14406,2025-02-25,1114,25,13,9,50223.0,10392.0,19970.13
14407,2025-07-04,148,51,9,7,64286.0,10856.0,90602.79
14411,2025-03-27,1881,31,11,12,5403.0,734.0,8146.03
14413,2025-12-06,1019,4,13,6,1297.02,24571.0,18465105.0
14427,2025-04-04,2056,78,3,5,1.18658,11707.0,16096460.0
14429,2025-11-14,2607,48,2,6,1.94625,9741.0,95.54595
14430,2025-06-08,1850,55,9,4,691.64,9899.0,116.76949
